"Adolescent fertility rate (births per 1,000 women ages 15-19)",Arable land (% of land area),Arable land (hectares per person),"Birth rate, crude (per 1,000 people)",CO2 emissions from solid fuel consumption (% of total),Crop production index (2004-2006 = 100),Livestock production index (2004-2006 = 100),Permanent cropland (% of land area),"Population, female (% of total)",Rural population (% of total population),"Life expectancy at birth, total (years)",Year,CountryName,MeanLifeExpetancyOverall,MeanLifeExpetancyForYear,AboveAverageLifeExpectancyOverall,AboveAverageLifeExpectancyByYear
28.1622987343368,8.958713308233609,0.16702354342127898,15.3499312410149,55.526531016679705,99.64708255188472,100.179229088732,1.1685559157470902,49.28428056145351,47.168664410490294,72.71311833491191,2005,Upper middle income,64.19356275253435,68.30668320172035,True,True
62.1406,7.95337675694206,0.418570078012802,15.502,0.0634920634920635,97.73,102.94,0.22854530910753101,51.732525300636794,6.681,75.63470731707321,2005,Uruguay,64.19356275253435,68.30668320172035,True,True
18.1404,10.343206393982099,0.168150724194596,20.389406596345502,3.92437138587486,100.18,99.46,0.7992477668077099,50.689656861816594,63.324,67.3470487804878,2005,Uzbekistan,64.19356275253435,68.30668320172035,True,False
50.5056,1.64068908941756,0.0955223880597015,29.427,0.0,99.51,101.64,9.92616899097621,48.9915223880597,76.90100000000002,69.3178536585366,2005,Vanuatu,64.19356275253435,68.30668320172035,True,True
84.7176,3.0100334448160497,0.0991814634140875,22.118,0.0821820443338812,102.21,100.35,0.7936058046596,49.9449869747282,11.437,73.2033170731707,2005,"Venezuela, RB",64.19356275253435,68.30668320172035,True,True
29.6416,20.5050472473958,0.0771675925240405,16.967,40.2368853684053,99.59,100.65,9.84971135550037,50.7507397200296,72.719,74.6278536585366,2005,Vietnam,64.19356275253435,68.30668320172035,True,True
49.075367321278286,10.815796599595,0.21585967024993805,20.516814916266398,18.288756810302104,99.9518298549564,100.000426102745,1.1464823636894899,49.609733892245295,51.0134926913612,69.0739449902521,2005,World,64.19356275253435,68.30668320172035,True,True
81.3892,2.43763850218762,0.0627670617772735,36.804,0.0,96.77,98.8,0.4469950944182429,49.494403270324895,71.064,61.497926829268295,2005,"Yemen, Rep.",64.19356275253435,68.30668320172035,False,False
130.5182,3.66833021697897,0.22642748329796306,43.679,13.848631239935601,98.65,103.87,0.0470816126124914,50.201563636626304,63.38800000000001,49.4293902439024,2005,Zambia,64.19356275253435,68.30668320172035,False,False
113.4106,10.0814269096549,0.300360016136264,34.507,78.6447638603696,88.31,99.68,0.258498125888587,50.431062832388804,65.89,41.7596097560976,2005,Zimbabwe,64.19356275253435,68.30668320172035,False,False
123.1616,11.938240970499,0.309486942204286,43.893,9.73451327433628,102.67,91.62,0.17767974757222102,48.340387192228,76.763,57.432560975609796,2006,Afghanistan,64.19356275253435,68.7248267455495,False,False
18.727,21.3138686131387,0.195151488013388,13.788,1.8975332068311201,104.84,100.36,4.41605839416058,49.739981204566405,52.185,76.2905365853659,2006,Albania,64.19356275253435,68.7248267455495,True,True
9.6856,3.13636249128788,0.22133774041367602,21.659,2.53261146033938,102.27,104.09,0.38123388782990597,49.51030136066711,35.407,72.55770731707321,2006,Algeria,64.19356275253435,68.7248267455495,True,True
191.9584,2.6469880484479,0.17797944466853702,49.25899999999999,0.0,105.41,102.27,0.23261410122724,50.5350196939649,63.058,49.007048780487786,2006,Angola,64.19356275253435,68.7248267455495,False,False
56.9506,9.09090909090909,0.047923131297399,18.214,0.0,92.38,103.15,2.2727272727272703,52.1691207303485,71.393,74.6181463414634,2006,Antigua and Barbuda,64.19356275253435,68.7248267455495,True,True
61.4612,12.735823202481804,0.8810692956678359,18.691,2.22035146795749,104.5,103.94,0.36540492346593895,51.08409896672672,9.733999999999991,74.8499024390244,2006,Argentina,64.19356275253435,68.7248267455495,True,True
29.179,15.9079733052336,0.15085799862166,14.164,0.0836820083682008,107.93,106.82,1.7913593256059,50.27641755388871,35.85,73.5482682926829,2006,Armenia,64.19356275253435,68.7248267455495,True,True
17.0638,6.2110305507465196,2.30530633542533,12.9,58.5219181871267,82.03,101.24,0.0455592726136704,50.0782967168955,11.85,81.0414634146342,2006,Australia,64.19356275253435,68.7248267455495,True,True
11.57,16.6798256236377,0.166583601827676,9.4,21.581272533387494,94.5,100.11,0.823443933155728,51.386018188563796,34.171,79.88048780487809,2006,Austria,64.19356275253435,68.7248267455495,True,True
45.3568,22.281786608904,0.217017991525773,17.6,0.0,104.6,103.71,2.67555695390685,50.6659961623789,47.411,69.37473170731711,2006,Azerbaijan,64.19356275253435,68.7248267455495,True,True
40.3302,0.6993006993006989,0.0208456794351416,15.432,0.481927710843373,102.2,101.13,0.3996003996004001,51.1648267872937,17.666,73.8584634146342,2006,"Bahamas, The",64.19356275253435,68.7248267455495,True,True
96.0996,60.536221863716705,0.0544051467600237,23.484,1.19600822731774,106.65,103.8,6.14580932626565,49.135017542691,72.483,68.4256341463415,2006,Bangladesh,64.19356275253435,68.7248267455495,True,False
48.1192,30.2325581395349,0.0472658522396742,12.862,0.0,94.91,99.42,2.3255813953488396,52.000436300174506,67.238,74.1931219512195,2006,Barbados,64.19356275253435,68.7248267455495,True,True
22.5182,27.30409068506649,0.576842982090796,10.1,3.32720479212384,99.77,107.75,0.5963528831936911,53.357438786404295,27.184,69.4048780487805,2006,Belarus,64.19356275253435,68.7248267455495,True,True
10.4988,27.807133421400298,0.0798258771982217,11.6,16.5533347070541,90.34,97.6,0.7595772787318359,51.0409016827639,2.55200000000001,79.380487804878,2006,Belgium,64.19356275253435,68.7248267455495,True,True
79.1726,3.0688294607628195,0.24075583574949,25.635,0.0,104.84,96.75,1.40289346777729,49.79621738188349,53.959,69.279487804878,2006,Belize,64.19356275253435,68.7248267455495,True,True
107.2126,22.1709826179496,0.296078137152157,39.954,0.0,91.38,104.99,2.5274920184462597,50.454935900859795,59.662,57.4833902439024,2006,Benin,64.19356275253435,68.7248267455495,False,False
83.0798,3.56410966491277,0.415906120046169,27.582,0.0,103.28,110.42,0.19108280254777105,49.868673414593495,35.348,64.1149512195122,2006,Bolivia,64.19356275253435,68.7248267455495,False,False
16.1194,20.05859375,0.267552150525309,8.891,73.4864300626305,99.51,108.8,1.875,50.1891882879372,60.819,75.2314390243902,2006,Bosnia and Herzegovina,64.19356275253435,68.7248267455495,True,True
72.8942,8.31979363829752,0.364649404395922,17.429000000000002,15.034279084484801,103.04,102.8,0.866939295106328,50.67348995631272,16.857,72.1317317073171,2006,Brazil,64.19356275253435,68.7248267455495,True,True
23.7698,0.379506641366224,0.0054325682466386,18.499,0.0,94.77,130.36,0.9487666034155601,48.6068178731495,26.069000000000006,76.4281219512195,2006,Brunei Darussalam,64.19356275253435,68.7248267455495,True,True
42.5216,28.831814415907196,0.40680502193785706,9.6,55.08353937214361,94.21,102.03,1.67541194881709,51.3111685304339,29.068,72.6121951219512,2006,Bulgaria,64.19356275253435,68.7248267455495,True,True
131.1412,17.178362573099403,0.33973787415892304,44.375,0.0,108.15,101.45,0.255847953216374,50.626126059376794,77.661,54.4039024390244,2006,Burkina Faso,64.19356275253435,68.7248267455495,False,False
34.1448,35.0467289719626,0.109514764415489,43.662,7.84313725490196,101.49,118.43,15.5763239875389,50.6056166472177,90.383,53.0538780487805,2006,Burundi,64.19356275253435,68.7248267455495,False,False
87.2106,11.9106699751861,0.100362769594263,23.303,0.0,99.38,106.37,0.7444168734491321,50.9953686763614,41.471,71.8356829268293,2006,Cabo Verde,64.19356275253435,68.7248267455495,True,True
47.22,21.527305687740803,0.280953704744273,26.098000000000006,0.0,116.28,104.07,0.878087468842057,51.4435623155317,80.707,63.795585365853704,2006,Cambodia,64.19356275253435,68.7248267455495,False,False
134.8048,12.6144993759387,0.320641235151119,40.104,0.0,110.91,103.0,2.6443273888853596,50.0848061921883,50.857,52.150243902439,2006,Cameroon,64.19356275253435,68.7248267455495,False,False
14.0324,4.960900686313651,1.3850568175101998,10.9,20.1932689103632,99.67,100.47,0.593940073744902,50.430637277058295,19.787,80.64390243902442,2006,Canada,64.19356275253435,68.7248267455495,True,True
109.8056,3.09801277729622,0.467639356528245,36.444,0.0,101.72,102.19,0.12841503740088,50.79144932340101,61.817,45.1631219512195,2006,Central African Republic,64.19356275253435,68.7248267455495,False,False
187.4488,3.5339898348157597,0.4269151895081321,49.089,0.0,101.11,101.93,0.0238246505717916,50.063106699249104,78.166,48.230024390243905,2006,Chad,64.19356275253435,68.7248267455495,False,False
53.0388,1.8156582366327199,0.0829252184065975,14.872,19.360678925035398,103.52,107.62,0.6052194122109069,50.6772041891609,12.311,78.9791707317073,2006,Chile,64.19356275253435,68.7248267455495,True,True
7.9136,11.5783502702123,0.0829125413799942,12.09,73.5443964235897,102.54,103.76,1.34210867897585,48.5639475921209,56.132,74.2563170731707,2006,China,64.19356275253435,68.7248267455495,True,True
68.2118,1.71662911221271,0.0434485610646873,18.663,14.868329060825,100.37,106.56,1.3201442091032,50.631156163335596,26.124,72.4914390243902,2006,Colombia,64.19356275253435,68.7248267455495,True,True
82.0526,34.9274583557227,0.10255374605168101,36.329,0.0,102.23,101.86,28.4793121977432,49.6233910894994,72.145,60.3883170731707,2006,Comoros,64.19356275253435,68.7248267455495,False,False
130.235,2.9553825455989107,0.115663136466619,45.395,39.5833333333333,100.42,100.33,0.33082640435808697,50.278587611545895,62.039,54.3678292682927,2006,"Congo, Dem. Rep.",64.19356275253435,68.7248267455495,False,False
130.7812,1.43484626647145,0.135937601866506,38.776,0.0,104.16,110.33,0.175695461200586,50.034858285050106,38.559,54.6478292682927,2006,"Congo, Rep.",64.19356275253435,68.7248267455495,False,False
65.55,4.1128084606345485,0.0487375806200813,16.801,2.06611570247934,111.57,103.53,5.77751664708186,49.869545742540204,33.068000000000005,78.2078048780488,2006,Costa Rica,64.19356275253435,68.7248267455495,True,True
137.4858,8.805031446540882,0.151462762447102,38.853,0.0,104.34,101.34,13.5220125786164,48.7414580411364,52.5,48.258756097561,2006,Cote d'Ivoire,64.19356275253435,68.7248267455495,False,False
14.7046,15.7433881343817,0.19842342342342306,9.33,12.104430379746802,99.22,103.32,1.35811293781272,51.8313762241566,43.392,75.8368292682927,2006,Croatia,64.19356275253435,68.7248267455495,True,True
49.5272,34.1445081274077,0.322300298203163,11.577,0.0936580144500937,80.1,101.08,4.012026684205581,49.714670224445705,23.773000000000003,78.2059512195122,2006,Cuba,64.19356275253435,68.7248267455495,True,True
6.6868,12.4458874458874,0.10970215388255,11.867,1.8361581920903998,91.86,93.96,4.4372294372294405,49.3373512939608,31.875,78.7228780487805,2006,Cyprus,64.19356275253435,68.7248267455495,True,True
11.1656,41.4498381877023,0.312728753709503,10.3,66.8817914390346,88.85,96.8,0.983818770226537,51.2441055209592,26.467,76.5243902439024,2006,Czech Republic,64.19356275253435,68.7248267455495,True,True
6.0188,55.3146358708461,0.431650283450966,12.0,38.139379793264396,95.48,99.04,0.14140938015555,50.4752700757403,13.902,78.0951219512195,2006,Denmark,64.19356275253435,68.7248267455495,True,True
108.8806,16.9701986754967,0.0875008923490393,23.503,10.7720930232558,103.02,113.28,8.278145695364241,50.008339261874504,31.295,71.9168292682927,2006,Dominican Republic,64.19356275253435,68.7248267455495,True,True
18.6192910020153,11.114147932374802,0.0926409035541638,14.743672059815301,67.5697568830695,103.194219812719,104.161953274099,3.2457662657446003,49.057037996626214,56.7158153924739,72.5407426848163,2006,East Asia & Pacific (developing only),64.19356275253435,68.7248267455495,True,True
82.9112,4.964567563214692,0.088276419027327,22.831,0.0,98.04,107.2,4.88403929779353,49.9294433001205,38.093,74.3202195121951,2006,Ecuador,64.19356275253435,68.7248267455495,True,True
49.468,2.6169069265156497,0.0341530569575316,25.122,1.65677800817097,105.38,107.52,0.9322416997337892,49.5918906352252,56.927,69.6031951219512,2006,"Egypt, Arab Rep.",64.19356275253435,68.7248267455495,True,True
78.4432,29.15057915057909,0.10121396430967697,19.887,0.0535618639528656,105.09,105.74,11.2934362934363,52.3935594404141,37.813,70.4791707317073,2006,El Salvador,64.19356275253435,68.7248267455495,True,True
22.7542,13.163481953290901,0.4143123380432279,11.0,74.17893544733859,92.63,103.58,0.23590469450342105,53.538135232097396,31.393,72.6914634146341,2006,Estonia,64.19356275253435,68.7248267455495,True,True
87.8984,13.396,0.170138885581409,37.815,0.0,105.38,105.31,0.823,50.1097755242462,84.101,57.32492682926829,2006,Ethiopia,64.19356275253435,68.7248267455495,False,False
32.5362903597563,19.281327231495602,0.482611009093885,15.7494271484909,38.1643256263392,100.735604696888,103.428573783062,1.0512824748140401,51.55475491095351,41.6455976971826,70.2407404072995,2006,Europe & Central Asia (developing only),64.19356275253435,68.7248267455495,True,True
44.4276,9.30487137383689,0.205465379083624,22.901,0.0,104.6,102.51,4.54296661193213,48.98004568583139,49.736,68.66651219512201,2006,Fiji,64.19356275253435,68.7248267455495,True,False
9.503,7.4331656308572605,0.42924135269986297,11.2,43.3889104303994,98.5,100.0,0.0141396205320443,51.0374814871074,16.963,79.2146341463415,2006,Finland,64.19356275253435,68.7248267455495,True,True
10.1526,33.490455770734,0.28823488508013395,13.1,12.8466648081748,94.69,97.22,2.00271753026174,51.2203093813145,22.623,80.8121951219512,2006,France,64.19356275253435,68.7248267455495,True,True
126.6878,1.26130321729344,0.23067313970984896,31.673,0.0,102.34,98.59,0.659758605968875,49.8541435993527,16.048,59.8870731707317,2006,Gabon,64.19356275253435,68.7248267455495,False,False
116.2024,28.95256916996049,0.19694420563932602,44.00899999999999,0.0,98.46,97.89,0.4940711462450589,50.4377471464936,46.81800000000001,58.25082926829271,2006,"Gambia, The",64.19356275253435,68.7248267455495,False,False
50.275,6.6484386242624804,0.10504774897680802,13.173,2.92188431723315,68.87,82.92,1.66930493596201,52.7999049938296,47.475,73.08907317073171,2006,Georgia,64.19356275253435,68.7248267455495,True,True
10.2908,34.0272998394127,0.144046021113485,8.2,39.4965325178835,93.56,99.63,0.567790777701308,51.027041780941715,26.506,79.13170731707321,2006,Germany,64.19356275253435,68.7248267455495,True,True
72.2474,18.4582930473763,0.191327480625701,33.805,0.0,102.81,102.36,12.3055286982509,50.1675732628228,52.012,59.1842195121951,2006,Ghana,64.19356275253435,68.7248267455495,False,False
11.4322,20.046547711404198,0.23220815124299202,10.1,34.221635883905,95.41,98.7,8.82854926299457,50.8085536661221,25.173,79.4390243902439,2006,Greece,64.19356275253435,68.7248267455495,True,True
44.157,5.882352941176469,0.0193687717293408,18.989,0.0,84.3,114.15,20.588235294117602,50.2358147958047,64.131,71.6059024390244,2006,Grenada,64.19356275253435,68.7248267455495,True,True
95.4092,14.053751399776,0.11163791125616301,30.71,13.495316159250601,106.69,103.41,7.932064203060841,51.1924611644991,52.407,69.8879024390244,2006,Guatemala,64.19356275253435,68.7248267455495,True,True
157.36,11.1916001953443,0.2778254571163269,40.36,0.0,100.95,105.62,2.76737750284877,49.991407616317204,66.804,53.254756097561,2006,Guinea,64.19356275253435,68.7248267455495,False,False
123.3402,9.95732574679943,0.187340718572089,39.276,0.0,103.73,102.78,8.8904694167852,50.38635677835521,58.271,52.58253658536589,2006,Guinea-Bissau,64.19356275253435,68.7248267455495,False,False
95.2952,2.13360426720853,0.5647400514989139,20.781,0.0,98.36,95.59,0.142240284480569,50.5321330366207,71.742,65.6848780487805,2006,Guyana,64.19356275253435,68.7248267455495,True,False
47.6476,32.656023222061,0.0956482287701583,28.349,0.0,101.33,99.96,10.1596516690856,50.5849154878819,54.244,59.567414634146395,2006,Haiti,64.19356275253435,68.7248267455495,False,False
25.999549856105105,9.543996111193866,0.39537904205180496,12.109998354498801,31.354618363045894,96.9760460515506,101.124247797393,0.468111609914776,50.8886042371831,21.234338757611,77.40736985715421,2006,High income,64.19356275253435,68.7248267455495,True,True
87.2416,9.38421664134418,0.149849529665141,26.318,4.709576138147571,100.57,103.55,3.66431316471535,50.0085128804234,50.842,71.6724634146342,2006,Honduras,64.19356275253435,68.7248267455495,True,True
19.862,51.3000781162817,0.4564423707996029,9.9,21.2396166134185,93.57,95.21,2.19841535542908,52.536017155793886,33.137,73.0975609756098,2006,Hungary,64.19356275253435,68.7248267455495,True,True
47.7122,53.3642316838144,0.13653179308090502,23.653,70.2189428730219,106.06,104.39,3.63246210299375,48.1628208968164,70.431,64.9080975609756,2006,India,64.19356275253435,68.7248267455495,True,False
51.402,11.868158558598301,0.0937783597754867,21.429,32.2987834032832,106.6,105.21,10.488140121552,49.7516330301864,53.268,67.3674878048781,2006,Indonesia,64.19356275253435,68.7248267455495,True,False
31.5638,10.255134935986,0.235480188108923,17.855999999999995,1.23842126459927,102.5,102.65,0.9990482330907859,48.995957089562395,31.761,72.2881219512195,2006,"Iran, Islamic Rep.",64.19356275253435,68.7248267455495,True,True
77.2022,10.974689622059099,0.17317902168500798,33.933,0.0,105.58,98.48,0.43441479753984,49.4363293436374,31.181,69.0915609756098,2006,Iraq,64.19356275253435,68.7248267455495,True,True
16.8068,16.7368268253738,0.269796524749327,15.3,21.921057089615502,91.07,101.53,0.0435476847147627,50.06241351187321,39.24800000000001,79.2414634146342,2006,Ireland,64.19356275253435,68.7248267455495,True,True
14.3784,14.0018484288355,0.0429561790266101,21.0,47.8584402648386,98.6,100.92,3.2255083179297594,50.653516976577905,8.42,80.5536585365854,2006,Israel,64.19356275253435,68.7248267455495,True,True
6.9244,25.076494186441803,0.126857503164687,9.6,13.468029251828199,94.63,98.5,8.65234242197593,51.3678537245137,32.144,81.28292682926829,2006,Italy,64.19356275253435,68.7248267455495,True,True
75.2434,11.8190212373038,0.0482465034477404,16.3,0.61012812690665,104.07,99.27,10.1569713758079,50.484869831956395,47.002,71.75607317073171,2006,Jamaica,64.19356275253435,68.7248267455495,True,True
5.2598,11.9149519890261,0.0339684327435982,8.65,34.2617280714037,97.45,100.42,0.8998628257887521,51.2273769273132,12.943,82.3219512195122,2006,Japan,64.19356275253435,68.7248267455495,True,True
29.0294,2.1532184950136,0.0343208092485549,30.05,0.0,104.71,100.08,0.974614687216682,48.2421488628477,18.558,72.80104878048779,2006,Jordan,64.19356275253435,68.7248267455495,True,True
28.2678,10.599696262547699,1.86933910213715,19.71,59.8544872771598,109.07,104.36,0.0427825313923769,51.9375287122946,45.484,66.1609756097561,2006,Kazakhstan,64.19356275253435,68.7248267455495,True,False
101.0192,9.329866113785712,0.146337369920615,38.308,4.634239754883192,108.71,104.83,0.78012439821485,50.017156747578895,77.955,54.5910975609756,2006,Kenya,64.19356275253435,68.7248267455495,False,False
2.1142,16.7113955408753,0.0334698132673844,9.2,42.3945648193597,98.58,104.29,1.8682906688687,50.078035945447596,18.472,78.96926829268291,2006,"Korea, Rep.",64.19356275253435,68.7248267455495,True,True
15.2796,0.6172839506172839,0.004603477383115621,21.31,0.0,104.85,102.13,0.16835016835016794,41.766889949269704,1.798,73.81682926829271,2006,Kuwait,64.19356275253435,68.7248267455495,True,True
30.6796,6.692909280500518,0.24599494097807797,23.3,36.56980864635009,99.24,100.49,0.37486965589155397,50.5607121373178,64.711,67.6951219512195,2006,Kyrgyz Republic,64.19356275253435,68.7248267455495,True,False
74.7922,5.19930675909879,0.20552038017159904,28.966,61.716937354988396,103.71,102.17,0.38994800693240905,50.559212391097795,71.46300000000002,62.288634146341494,2006,Lao PDR,64.19356275253435,68.7248267455495,False,False
73.00688978857359,7.70403083294835,0.249815082000845,20.0022065150177,10.3954691788236,102.54693153378,103.842018835598,1.13250349713606,50.4627980335538,24.8541842300753,72.74077586664109,2006,Latin America & Caribbean (developing only),64.19356275253435,68.7248267455495,True,True
17.9808,19.3742362852917,0.543194805885617,10.3,4.25531914893617,97.18,104.2,0.209016657019744,54.2056882231635,32.033,70.8658536585366,2006,Latvia,64.19356275253435,68.7248267455495,True,True
13.8498,13.2942326490714,0.0335219683508251,13.514,3.6681001770807002,98.94,97.7,13.978494623655903,49.0474461559545,13.297,77.59673170731709,2006,Lebanon,64.19356275253435,68.7248267455495,True,True
143.0542,4.15282392026578,0.118175232598402,39.598,0.0,94.26,96.83,2.23214285714286,49.829384507936105,53.604,56.1418780487805,2006,Liberia,64.19356275253435,68.7248267455495,False,False
6.64,0.994578128374462,0.29625120341471,22.638,0.0067272115708039,100.14,100.84,0.190390670288826,48.390805784651796,22.966,71.63104878048779,2006,Libya,64.19356275253435,68.7248267455495,True,True
19.3506,29.974473516273108,0.5745725645576071,9.1,8.26064648537712,75.17,101.37,0.567964262922782,53.546739417503204,33.294000000000004,71.05609756097559,2006,Lithuania,64.19356275253435,68.7248267455495,True,True
52.0042988802821,11.650414109918804,0.16548382950909102,22.4581520705679,53.5340768209445,103.479946569629,103.971888531816,1.6555334244933502,49.280913022623395,57.791935764699296,67.3522925590366,2006,Low & middle income,64.19356275253435,68.7248267455495,True,False
58.6017457615704,19.288996326958802,0.15404511086862,25.528578083493198,44.4901366432427,105.120479750545,104.541192637798,3.1903797262012596,49.0710348891391,64.8932180317058,64.7033307072326,2006,Lower middle income,64.19356275253435,68.7248267455495,True,False
10.041,23.166023166023198,0.12694731897841302,11.7,3.4894991922455603,95.43,101.43,0.772200772200772,50.610036387381705,12.991,79.2878048780488,2006,Luxembourg,64.19356275253435,68.7248267455495,True,True
21.3018,17.26307510814,0.21442561775580896,11.455,68.1528662420382,101.06,104.29,1.49429807314196,50.140524487991705,42.631,74.20673170731709,2006,"Macedonia, FYR",64.19356275253435,68.7248267455495,True,True
137.3138,5.15871651133198,0.15935299285370902,37.055,2.3965141612200402,105.17,105.02,1.0317433022664,50.20616824627089,70.575,61.6243658536585,2006,Madagascar,64.19356275253435,68.7248267455495,False,False
156.7946,35.002121340687296,0.251670501082831,42.833,16.538461538461494,117.54,104.38,1.43190496393721,50.23545300652061,84.85600000000002,49.8169756097561,2006,Malawi,64.19356275253435,68.7248267455495,False,False
12.8722,2.8205752549079297,0.0352853179874628,17.498,17.3392642255458,104.99,105.23,17.9576928930148,48.6721230588439,32.517,73.7114390243903,2006,Malaysia,64.19356275253435,68.7248267455495,True,True
16.1812,10.0,0.009009009009009007,20.599,0.0,98.31,95.71,13.333333333333302,49.7691573598824,64.96600000000001,74.9268536585366,2006,Maldives,64.19356275253435,68.7248267455495,True,True
179.7734,4.65255411042543,0.426523271100655,47.64100000000001,0.0,99.86,106.47,0.12293167457527099,49.7640485585888,67.168,53.4468048780488,2006,Mali,64.19356275253435,68.7248267455495,False,False
18.7556,25.0,0.0197380757349966,9.3,0.0,106.82,98.84,3.75,50.5266421933922,6.125,79.4390243902439,2006,Malta,64.19356275253435,68.7248267455495,True,True
88.92,0.3880857669544969,0.123389687460091,36.495,0.0,103.73,102.47,0.0106723585912487,49.767811455621995,46.13399999999999,60.883756097561,2006,Mauritania,64.19356275253435,68.7248267455495,False,False
35.1908,40.8866995073892,0.0672611580588592,14.3,31.3131313131313,95.59,102.96,1.97044334975369,50.434058746581,58.588,72.4321951219512,2006,Mauritius,64.19356275253435,68.7248267455495,True,True
72.2838,12.0183132282209,0.20975400191072505,21.454,8.93339482179327,103.21,103.35,1.34005504256797,50.2997440620508,23.383000000000006,75.4387804878049,2006,Mexico,64.19356275253435,68.7248267455495,True,True
40.7602723876615,5.8561730209010605,0.16381288054683302,24.0300616489381,2.40610271293211,104.72807657787399,104.093850165346,0.9935385828963852,49.461234713831104,42.4426351460779,70.74158714692359,2006,Middle East & North Africa (developing only),64.19356275253435,68.7248267455495,True,True
44.61517858458551,12.3461658409315,0.15886957170101199,20.668750285583002,53.419843621431205,103.467811410459,104.039569357321,1.84877473407186,49.169964674563396,56.156852947918786,68.5329251271997,2006,Middle income,64.19356275253435,68.7248267455495,True,False
27.9222,55.33596837944661,0.5076412560606649,11.965,6.90161527165932,92.9,103.05,9.212526603830947,52.0774125493316,54.791,67.9917317073171,2006,Moldova,64.19356275253435,68.7248267455495,True,False
19.5352,0.448003295656428,0.272036096375823,20.959,78.72586872586871,118.03,95.77,0.00128736579211617,50.280517681564596,36.465,65.6060975609756,2006,Mongolia,64.19356275253435,68.7248267455495,True,False
18.27,12.936802973977699,0.282915328645177,12.634,52.769230769230795,100.0,100.0,1.18959107806691,50.85090256566399,37.62,73.7309268292683,2006,Montenegro,64.19356275253435,68.7248267455495,True,True
32.8546,18.068563746359,0.262744321428578,20.546,31.0214180777855,112.02,104.77,1.9762491597580096,50.7185620587165,44.36,70.85243902439029,2006,Morocco,64.19356275253435,68.7248267455495,True,True
176.35,6.231084208652309,0.2254131731458389,42.685,0.0,106.61,90.35,0.31791245962511794,51.59991369895661,69.818,51.1152682926829,2006,Mozambique,64.19356275253435,68.7248267455495,False,False
97.2648,15.765608650157,0.0876161068488503,26.533,25.895316804407702,101.33,102.1,0.941750959190792,50.5760293807045,84.5,66.03607317073171,2006,Nepal,64.19356275253435,68.7248267455495,True,False
5.6508,31.6883886255924,0.0654467998209481,11.3,15.928989927804999,95.19,101.49,0.968601895734597,50.51669384471349,16.364,79.6975609756098,2006,Netherlands,64.19356275253435,68.7248267455495,True,True
29.425,1.5153241426455502,0.0953496152559384,14.14,22.775956284153,96.89,100.34,0.239261706733508,51.007788739282596,13.922,80.0487804878049,2006,New Zealand,64.19356275253435,68.7248267455495,True,True
106.4014,15.4562074123317,0.341270815455605,23.839,0.0,100.57,105.07,2.40983879009473,50.661340640198404,43.819,72.2130243902439,2006,Nicaragua,64.19356275253435,68.7248267455495,True,True
214.062,11.160495776426899,1.01010822741261,51.261,46.8181818181818,114.58,104.75,0.0552617036393779,49.7772717431923,83.137,54.6545609756098,2006,Niger,64.19356275253435,68.7248267455495,False,False
124.5972,40.40537127924721,0.256771634934286,42.12300000000001,0.0297785222408338,105.36,97.31,6.807426682916651,49.24333132142061,60.057,49.236146341463396,2006,Nigeria,64.19356275253435,68.7248267455495,False,False
9.1258,2.3491081328971,0.18409342677040305,12.6,6.09826829066203,95.01,100.47,0.0136894413338992,50.36295519385139,22.111,80.3439024390244,2006,Norway,64.19356275253435,68.7248267455495,True,True
15.097,0.0840064620355412,0.0101825974709561,21.475,0.0,98.79,91.52,0.119547657512116,43.815051132304795,27.033,74.7748048780488,2006,Oman,64.19356275253435,68.7248267455495,True,True
42.4804,39.3316728933167,0.19370807920301691,30.041,12.119994979289599,98.51,106.01,1.05723329182233,48.49058761135,64.92,64.09939024390239,2006,Pakistan,64.19356275253435,68.7248267455495,False,False
82.7332,7.263922518159809,0.159829515183804,21.217,7.412935323383079,104.06,103.49,2.21953188054883,49.695909548333596,36.04,76.141,2006,Panama,64.19356275253435,68.7248267455495,True,True
62.015,0.552046990239809,0.0400887854348783,32.121,0.0,101.59,105.09,1.32491277657554,49.0046595997087,86.90899999999998,60.9955365853659,2006,Papua New Guinea,64.19356275253435,68.7248267455495,False,False
69.5854,8.9353133652152,0.60345444522393,23.649,0.0,102.15,111.98,0.25169896803423103,49.3449799474638,42.422,71.4918536585366,2006,Paraguay,64.19356275253435,68.7248267455495,True,True
56.0584,3.109375,0.14239735172410595,21.77,8.06316670152688,107.16,108.64,0.88515625,50.0333739320825,24.579,72.7434390243903,2006,Peru,64.19356275253435,68.7248267455495,True,True
54.0432,17.288794982728,0.0588518025873307,26.619,26.28927410617549,101.6,104.73,16.5174229466412,49.692203930823204,53.667,67.37475609756099,2006,Philippines,64.19356275253435,68.7248267455495,True,False
15.8508,40.376077304779294,0.324268200109871,9.8,69.9,89.89,104.52,1.21768085662053,51.54547717659221,38.659,75.14390243902442,2006,Poland,64.19356275253435,68.7248267455495,True,True
17.0286,13.7531431070296,0.11955574681096001,10.0,21.043489050189198,99.12,98.04,8.46179075106592,51.6882660954025,41.863,78.41951219512201,2006,Portugal,64.19356275253435,68.7248267455495,True,True
15.965,1.1197243755383302,0.0131519311081615,14.581,0.0,115.53,93.06,0.22394487510766609,30.7534640163165,2.246,77.1456097560976,2006,Qatar,64.19356275253435,68.7248267455495,True,True
